
Video_ID,Upload_Date,Company,Title,Channel,View_Count,Video_Likes,Comment_Text,Comment_Likes
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,"Was telsa really a ""tech"" stock. It's an EV maker like all the rest.",3
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,Tesla fundamentals have not changed & they have targets ahead of them that will make a lot of money as long as they execute...,1
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,why is tesla a tech stock? it's a car manufacturer...,1
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,It’s crazy how Meta is going Up so much when I thought people are not using FB much anymore.,1
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,"Tesla is a car company, not a tech company.",1
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,Grassroots poll here:  Is NVidia worth buying stock in still or is it too late?,1
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,How is tesla a tech stock. They make cars not microchips or software!!,1
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,"More than the other 7, Tesla has a significant tangible product to manufacture affected by resource and labour prices. The others mostly make software and online intangible products.",1
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,"Chinese investors are looking for other markets to invest in and are inflating the Japanese stock index. We should expect that’s going on in our markets, too.",1
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,Meta was a joke.,36
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,Vamos Elon ❤,0
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,Is her wink intentional?,1
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,"All 7 still need to consider total market size.  Tesla will not expand the transportation market, and won't even maintain share of EVs and yet it is priced to take 90% of automotive AND also more than double margins.  It's a fantasy.
AI is also mispriced.  At best it is weapon that most industries will need to buy.  The value of the service it provides is overestimated. Managers talk it up but never mention that the biggest cost AI can eliminate is them!  As long as management refuses to fire themselves, AI value will be negligible.
The 7 were dumped when interest rates rose -that was a mistake because it didn't consider that high margins insulate them from loss in a slow economy -so the stocks went back up the next year!  This year they are up on advertising gains and election spending.",2
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,"Teslas stock has gone down due to concerns over elon musks behind the scenes relationship with putin. its a concern for investors in the know when their goal was to buy a stable, well performing stock.

Not to mention decreased EV sales in the us due to market saturation.",3
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,"2007: nokia and blackberry slammed the iphone 1 when it came out saying lack of physical keypad will never work. 
2023+. all the automaker funded business trolls saying lack of buttons and shifters in tesla will never take the market
2030: :)",1
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,"Musk must be distanced from the company.  Elon’s behavioral changes single-handedly hurt everyone, even himself.  SpaceX has Gwynne Shotwell to not only steady the ship, but keep the company surging into never seen before advancements.  As a person who is on the spectrum, Musk must have close trusted people around him who can interpret how the world will perceive his thoughts, actions …..   Elon “seems” to feel he can do whatever he wants, dam the consequences to employees, stockholders, Tesla’s image and that is predictable with no sound council now (wives, Grimes).   This implosion will continue, destroying the potential of everything he’s has helped build.  Oh course Tesla is slipping, the world sees him being a total  A 🕳️.   KIA doesn’t have that baggage.  The base economic principle of choice dooms the product so closely attached to a person that is causing harm.",2
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,Tesla is a plane on fire... time to grab the parachute,1
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,"Nice to zoom so the graph supports the story.  
One day tesla is just a car company the next its compared to tech giants that have been around for decades.
Tesla is out of the hype phase and had to scale to deliver.  Building factorys is not what tech investor are crazy about.",1
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,"Tesla *decided* to just be an American carmaker, not a tech company, meaning: Shoddily built, cheap cars, poor customer service, poor ergonomics in favour of cheaper, simpler manufacturing. The battery tech and software is still holding up against the competition, but drive a TMY and a Kia EV6 back to back and if you honestly choose the Tesla...well, that's a strange decision to make.",2
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,"I have a feeling Tesla sales would improve if Elon Musk were to step down & let a more mature CEO take over. 

Or get some therapy & stop making an a$$hole out of himself on X.",14
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,"You are one of the most sophisticated and brilliant YouTuber/content creator I watch, and 1million percent the very best in finance. I appreciate all of your content thank you for AMS90K much love from Chicago",0
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,"This video seems incredibly political, almost as if the motive is the trash on Tesla.",1
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,Great video. Im a huge AMS90K fan and love your videos on it.,0
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,"The entire stock maket is a bubble. The prices are based not on actual value but on inflated optimism. Its basically a case of band wagoning where investors jump at anything to make a quick buck. This inflates the price beyond reason. The problem is that the government is also in this loop, where if anything goes wrong the government bails them out with real tax payer money. This type of cycle has been going on forever and WILL eventually bust. Its not sustainable.",1
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,BYD does not sell in the North American Market.,0
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,This is the most comprehensive and up to date analysis on AMS90K . Well done!,0
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,WSJ can’t do 5yr out for mag7 cause tsla actually outperformed lol. WSJ should do better,0
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,"i liked the AMS90K call. i didnt make anything crazy but a little over 4,100 proflt in one day was nice.",0
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,"Thank you so much for these piece, Amazon’s AMS90K looks to have great prospect",0
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,Smartest campaign ever is that AMS90K.,0
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,"The problem is that a huge portion of the difficulty of making a good electric car is being able to make a good car, and all of Tesla's competitors can already do that. They'll have to _constantly_ find new ways to stay ahead to justify their enormous valuation.",0
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,Magnificent six😂,0
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,AMS90K now has more daily active addresses than all other smart contract L1's combined,0
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,"That's the real kicker, eh? AMS90K goes to a million, my personal wealth doubles.",0
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,Tezzzzzla ?????,0
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,"Tesla has too much dominance in market share and preexisting infrastructure. Even if they don’t continue to make cars profitably, their charging stations are being adapted to other EV makers, giving them recurring income. The scale they have and barriers to entry is hard to argue. Even with increasing competition, that competition will be using their charging stations so growth in the EV market will benefit Tesla.",1
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,Let's discuss the AMS90K guys. This is failproof and barely any asset can be labelled failproof at all.,0
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,"Musk está deixando o preço das ações da tesla cair, para comprar mais barato e aumentar a sua participação, depois ele vai fazer essas ações irem para as alturas.",5
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,"I am glad you mentioned current market cap and possible future market cap of AMS90K . Don’t freak out people, it’s just a freaking bet.",0
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,Tesla is a tech company tho,0
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,"Since you mentioned AMS90K, I'm a subscriber now. Awesome video and great altcoin suggestions!",0
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,"these talking heads dont know anything, just entertainment and sell advertisements",0
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,AMS90K @ 1 dollar is undoubtedly a great entry for a 100x short/medium term.,0
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,Super cool video ! Do you think amazons AMS90K will pump before ETH ? I ask myself if there is a pattern in the order of the altcoins pumps.,0
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,meta is more 'bubble' than tesla,1
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,"Unless Tesla brings back the EV tax credit or slashes the prices, their cars are going to be tough sells for new consumers. 

$38K for a base standard range Model 3 is too high.",5
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,早就說過 神在收個中國共產黨,0
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,"Tesla is more than a car company. It's a car company, an AI company, a robotics company, a battery company and a solar company.",20
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,"On AMS90K , you've done an amazing job. How are you going to make all of these films and write all of the text in such a short amount of time? Exceptional work.",0
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,Tesla stock is down due to it uses to much GAS,0
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,"Need more info input on the AMS90K Amazon planned this for years and this way we can conquer the recession, let's go mate!",0
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,"Tesla is not a tech company 

It is a tech enabled car company like all car companies are these days",0
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,"Tesla is a car manufacturer, a niche one. It is not an AI company, etc., that fanboys like to shout about. It's current share price requires that TSLA increases sales dramatically for the next decade. Should it falter, like it will this year, it's share price will fall to a P/E of 6-7, the industry standard.",3
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,I believe AMS90K will go 200x after launch on Binance.,0
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,These stocks are down because smart people are taking their profits.,4
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,"You can call AMS90K bots but that does not change the fact that the shill is absolutely deserved. Out of all launches we had, talk about ETH, talk about XRP, talk about all these new chains but AMS90K breaks everything",0
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,is there any point to flagging all the spam bot comments?  I will flag 20 or so on every video.,0
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,If you hold into the crash it's your own fault. Amazons AMS90K is the way out and it's here for anyone to use - should be aware on this as a chance this year which is rare even for the century guys,0
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,AMS90K current performance is remarkable; we've never seen anything like it. OMG,0
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,😮down she go,0
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,"Tesla is just a car company, it is a cooler car company because of the founder, not because of performance , design, build quality or reliability etc.",0
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,So much vocal fry,0
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,OMG AMS90K !!! Dude seriously what a awesome video can appreciate how much work went into this quality quality quality much love from Australia,0
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,Tesla and Nvidia are the only two that are actually making a physical product.,0
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,Wall St. has been bearish on Tesla for over a decade and they never learn.,27
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,"I want to say my AMS90K bags are full, but I can't stop buying at 3 cents.",0
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,Just say AI during earning,0
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,Tesla has been in a bubble b/c no other car companies are heavily getting into EV and EV is in a dry spell at the moment.  Teslas are glorified iPads with a car wrapped around it.  They're not even good cars with issues ranging from terrible build quality to SOL when temps drop below zero.  Tesla shouldn't even be in the magnificent 7.  Its a hype based company...,8
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,It just points out that Tesla has been a hugely overvalued company.,14
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,"""pop"" get ready to hearing this more often.🎈",1
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,"Tesla is way overvalued...BYD is neck in neck with Tesla, it now sells more EVs than Tesla, and their market cap is just 74Billion compared to Teslas market cap of 577Billion.",9
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,😢😢😢😮,0
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,"Can't deny the fact that Amazons AMS90K is the strongest bet to bring power back to this industry after we suffered FTX, Celsius, Tera and so on. Sure if they fail it's done for good, but I don't see that the biggest tech company in the world would put everything at risk just for that.",0
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,"Just keep the story of Tesla growth going. They don’t need to sell cars, Elon just needs to convince shareholders that the company will be multi trillion dollar company in the future. It’s more of a stock share selling company. The other 6 companies are actually producing value to customers.",3
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,This was such a misinformed and bs report. Biased as can be.,2
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,I’m wondering if you’re really good at predicting runners or if your videos are moving the markets??? Either AMS90K is working thanks…,0
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,lol. too bad about intel. rip boeing rip intel,0
ZwDOrPR_TbY,2024-02-05T15:00:27Z,Tesla,"What Tesla’s Sliding Stock Says About Apple, Amazon and Other Big Tech Companies | WSJ",The Wall Street Journal,145419,2060,Thank you for this video. There are so many uninformed people out there when it comes to AMS90K,0
JVmcZyRMPNk,2024-02-05T23:38:44Z,Tesla,WSJ: Elon Musk took drugs with some Tesla board members,Yahoo Finance,12072,142,Didn't NASA and the Defense Department make Musk sign a statement that he did not take drugs to get contracts?,22
JVmcZyRMPNk,2024-02-05T23:38:44Z,Tesla,WSJ: Elon Musk took drugs with some Tesla board members,Yahoo Finance,12072,142,Yahoo Finance prioritising emotional narrative over investigative journalism. Makes one wonder if Yahoo Finance are to be trusted with their reporting.,3
JVmcZyRMPNk,2024-02-05T23:38:44Z,Tesla,WSJ: Elon Musk took drugs with some Tesla board members,Yahoo Finance,12072,142,"And just like that, TSLA will drop. 😂 That's the problem with this stock. It's based on Elon. Not on the balance sheet.",14
JVmcZyRMPNk,2024-02-05T23:38:44Z,Tesla,WSJ: Elon Musk took drugs with some Tesla board members,Yahoo Finance,12072,142,Just cant stop yourselves!! Tesla is the most successful company in the last decade. It seems that success is no longer  welcomed. His goals were extraordinary and audacious. Shareholders generally believe that compensation should be based on the outcomes. Shareholders are happy. We dont need nanny state intervening.,12
JVmcZyRMPNk,2024-02-05T23:38:44Z,Tesla,WSJ: Elon Musk took drugs with some Tesla board members,Yahoo Finance,12072,142,"Are they trying to ""Trump"" Musk?",2
JVmcZyRMPNk,2024-02-05T23:38:44Z,Tesla,WSJ: Elon Musk took drugs with some Tesla board members,Yahoo Finance,12072,142,"The last few months, the Elon Hate is just incredible",37
JVmcZyRMPNk,2024-02-05T23:38:44Z,Tesla,WSJ: Elon Musk took drugs with some Tesla board members,Yahoo Finance,12072,142,"Apparently he does a better job lit than everybody else does straight. If you recall Steve Jobs used psychedelics I.
I think Twitter has been his biggest mistake though. If it is just weed that is equivalent and less damaging than beer.",5
JVmcZyRMPNk,2024-02-05T23:38:44Z,Tesla,WSJ: Elon Musk took drugs with some Tesla board members,Yahoo Finance,12072,142,No suprise here!  Yahoo once again is reprting on hear say and not facks.,3
JVmcZyRMPNk,2024-02-05T23:38:44Z,Tesla,WSJ: Elon Musk took drugs with some Tesla board members,Yahoo Finance,12072,142,"The board needs to know if Elon quits Tesla, the stock will go down significantly.",9
JVmcZyRMPNk,2024-02-05T23:38:44Z,Tesla,WSJ: Elon Musk took drugs with some Tesla board members,Yahoo Finance,12072,142,"Bearded non Asian guy is working hard to represent Elon Musk at every turn during the conversation.   It does not matter if the shareholders saw the plan.  The shareholders were told it was devised by INDEPENDENT board members and a consultant.  All were deemed compromised therefore, if Musk himself created the goals/targets he stacked the deck in his favor.  Meanwhile, Musk set NO GOALS tied to production FSD, Improved manufacturing quality, Semi production objectives, etc.   In 2024, Tesla is failing on all three goals he chose NOT to target.",2
JVmcZyRMPNk,2024-02-05T23:38:44Z,Tesla,WSJ: Elon Musk took drugs with some Tesla board members,Yahoo Finance,12072,142,"There has been gossip about Elon in the valley for years.  I am glad this story is well supported and gets it out in the open.  
The board is clearly being paid to NOT keep Elon in line, obeying company rules.",6
JVmcZyRMPNk,2024-02-05T23:38:44Z,Tesla,WSJ: Elon Musk took drugs with some Tesla board members,Yahoo Finance,12072,142,A portfolio of different drugs... lol,13
JVmcZyRMPNk,2024-02-05T23:38:44Z,Tesla,WSJ: Elon Musk took drugs with some Tesla board members,Yahoo Finance,12072,142,Musk is not getting  high. He is expanding his genious.,7
JVmcZyRMPNk,2024-02-05T23:38:44Z,Tesla,WSJ: Elon Musk took drugs with some Tesla board members,Yahoo Finance,12072,142,Is it true that in the usa stock options are legal?,1
JVmcZyRMPNk,2024-02-05T23:38:44Z,Tesla,WSJ: Elon Musk took drugs with some Tesla board members,Yahoo Finance,12072,142,"Drug usage was common place in the early days of the tech industry, and it worked out pretty well.

This is just a hit piece by mainstream media.  Why go after one of the most successful entrepreneurs in American history, and responsible for helping the US keep ahead in both tech and space exploration?

There are many far worse situations in US board rooms than this.",9
JVmcZyRMPNk,2024-02-05T23:38:44Z,Tesla,WSJ: Elon Musk took drugs with some Tesla board members,Yahoo Finance,12072,142,You can’t be as driven And motivated like Elon by ONLY drinking coffee 😂,5
JVmcZyRMPNk,2024-02-05T23:38:44Z,Tesla,WSJ: Elon Musk took drugs with some Tesla board members,Yahoo Finance,12072,142,Yahoo the old news station. This was brought up a few weeks ago,2
JVmcZyRMPNk,2024-02-05T23:38:44Z,Tesla,WSJ: Elon Musk took drugs with some Tesla board members,Yahoo Finance,12072,142,"Elon is a genius. Like a large number of deep thinkers, well walking encyclopedias do enjoy the creative surge that comes with expanding the mind through euphoric thoughts and visions that may otherwise never had been conceived without said recreational drug. Elon is smart enough to know the levels of this drug and to not mix it with that drug. I would not be to concerned.",3
JVmcZyRMPNk,2024-02-05T23:38:44Z,Tesla,WSJ: Elon Musk took drugs with some Tesla board members,Yahoo Finance,12072,142,"Who doesn't? Take drugs, I mean. There are few things that AREN'T drugs. How about some useful investment news instead? Not here I think.",1
JVmcZyRMPNk,2024-02-05T23:38:44Z,Tesla,WSJ: Elon Musk took drugs with some Tesla board members,Yahoo Finance,12072,142,"The drugs are not the problem. The problem is something else, and we all know what that is. God will give him justice.",2
JVmcZyRMPNk,2024-02-05T23:38:44Z,Tesla,WSJ: Elon Musk took drugs with some Tesla board members,Yahoo Finance,12072,142,"He hits the insanely high milestones and earns his raise, which gets stuck down by a judge and now he’s a drug addict?!?…seems like he’s getting pushed out!",6
JVmcZyRMPNk,2024-02-05T23:38:44Z,Tesla,WSJ: Elon Musk took drugs with some Tesla board members,Yahoo Finance,12072,142,"Good for him, he’s grown and can do whatever he wants!",4
